,link,price
1160,https://www.ikea.com/sa/en/p/bergmund-chair-cover-rommele-dark-blue-white-70486220/,SR140
1161,https://www.ikea.com/sa/en/p/gursken-chest-of-3-drawers-light-beige-00486327/,SR245
1162,https://www.ikea.com/sa/en/p/idasen-underframe-for-table-top-dark-grey-80397916/,"SR1,045"
1163,https://www.ikea.com/sa/en/p/kullen-chest-of-2-drawers-white-80309241/,SR159
1164,https://www.ikea.com/sa/en/p/eket-cabinet-w-2-doors-and-1-shelf-dark-grey-20344921/,SR459
1165,https://www.ikea.com/sa/en/p/naemmaroe-bar-table-outdoor-light-brown-stained-10510303/,SR445
1166,https://www.ikea.com/sa/en/p/segeroen-corner-section-outdoor-white-beige-70510809/,0
1167,https://www.ikea.com/sa/en/p/franklin-bar-stool-with-backrest-foldable-black-black-50406465/,SR179
1168,https://www.ikea.com/sa/en/p/klippan-2-seat-sofa-bomstad-black-40399314/,"SR1,595"
1169,https://www.ikea.com/sa/en/p/hyltarp-cover-f-3-seat-sofa-w-chs-lng-left-gransel-grey-10549895/,SR995
1170,https://www.ikea.com/sa/en/p/fjaellbo-tv-bench-black-90501309/,SR579
1171,https://www.ikea.com/sa/en/p/lanespelare-mouse-bungee-black-10507838/,SR89
1172,https://www.ikea.com/sa/en/p/kallax-shelving-unit-high-gloss-white-50305739/,SR299
1173,https://www.ikea.com/sa/en/p/tonstad-sideboard-brown-stained-oak-veneer-40489296/,"SR1,495"
1174,https://www.ikea.com/sa/en/p/hauga-upholstered-bed-frame-vissle-grey-90446351/,"SR1,095"
1175,https://www.ikea.com/sa/en/p/aeleby-swivel-armchair-gunnared-medium-grey-dark-grey-90569238/,"SR1,599"
1176,https://www.ikea.com/sa/en/p/gladstad-upholstered-bed-frame-kabusa-light-grey-10490456/,"SR1,595"
1177,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-90516061/,SR225
1178,https://www.ikea.com/sa/en/p/laeckoe-chair-with-armrests-outdoor-dark-grey-60463304/,SR255
1179,https://www.ikea.com/sa/en/p/platsa-open-clothes-hanging-unit-white-40452603/,SR325
1180,https://www.ikea.com/sa/en/p/manhult-chair-black-hakebo-grey-green-00547057/,SR229
1181,https://www.ikea.com/sa/en/p/langur-seat-shell-for-highchair-white-10330811/,SR140
1182,https://www.ikea.com/sa/en/p/rannaes-tv-bench-with-doors-black-black-glass-30506753/,"SR1,595"
1183,https://www.ikea.com/sa/en/p/paerup-cover-for-3-seat-sofa-with-chaise-longue-vissle-grey-20493968/,SR895
1184,https://www.ikea.com/sa/en/p/backsaelen-cover-for-3-seat-sofa-katorp-natural-40497239/,SR945
1185,https://www.ikea.com/sa/en/p/resoe-childrens-picnic-table-light-brown-stained-70228325/,SR265
1186,https://www.ikea.com/sa/en/p/vretstorp-cover-for-3-seat-sofa-bed-totebo-light-beige-30472625/,SR695
1187,https://www.ikea.com/sa/en/p/vitval-bunk-bed-frame-white-light-grey-80411272/,"SR2,195"
1188,https://www.ikea.com/sa/en/p/idanaes-upholstered-storage-bed-gunnared-dark-grey-10459620/,"SR2,295"
1189,https://www.ikea.com/sa/en/p/eket-cabinet-white-stained-oak-effect-80428852/,SR139
1190,https://www.ikea.com/sa/en/p/visthus-wardrobe-grey-white-70493447/,SR995
1191,https://www.ikea.com/sa/en/p/greaker-cabinet-with-drawers-white-50501071/,SR875
1192,https://www.ikea.com/sa/en/p/goersnygg-storage-case-white-transparent-40504193/,SR15
1193,https://www.ikea.com/sa/en/p/strandmon-slipcover-for-wing-chair-risane-natural-50511843/,SR250
1194,https://www.ikea.com/sa/en/p/ikea-ps-loemsk-swivel-armchair-white-red-10407136/,SR449
1195,https://www.ikea.com/sa/en/p/vimund-childrens-desk-chair-light-pink-10424353/,SR395
1196,https://www.ikea.com/sa/en/p/strandmon-footstool-vibberbo-black-beige-90456967/,SR545
1197,https://www.ikea.com/sa/en/p/platsa-open-shelving-unit-blue-00559724/,SR275
1198,https://www.ikea.com/sa/en/p/nyhamn-cover-for-3-seat-sofa-bed-skartofta-black-light-grey-20546622/,SR345
1199,https://www.ikea.com/sa/en/p/ivar-underframe-pine-00488901/,SR175
1200,https://www.ikea.com/sa/en/p/jonaxel-shelving-unit-white-70419971/,SR130
1201,https://www.ikea.com/sa/en/p/jaettebo-cover-1-5-seat-module-with-storage-samsala-grey-beige-90529006/,SR295
1202,https://www.ikea.com/sa/en/p/vihals-tv-bench-white-20483295/,SR499
1203,https://www.ikea.com/sa/en/p/soederhamn-cover-for-3-seat-section-gransel-natural-10519073/,SR840
1204,https://www.ikea.com/sa/en/p/gladstad-upholstered-bed-frame-kabusa-light-grey-80490453/,"SR1,345"
1205,https://www.ikea.com/sa/en/p/granhult-jointing-bracket-nickel-plated-80430534/,SR60
1206,https://www.ikea.com/sa/en/p/idanaes-sideboard-dark-brown-stained-50496022/,"SR1,995"
1207,https://www.ikea.com/sa/en/p/tolkning-bench-with-storage-handmade-rattan-80512657/,SR645
1208,https://www.ikea.com/sa/en/p/janinge-chair-white-00246078/,SR299
1209,https://www.ikea.com/sa/en/p/platsa-open-shelving-unit-white-10452548/,SR225
1210,https://www.ikea.com/sa/en/p/klubbfors-armchair-gunnared-beige-60457746/,"SR1,695"
1211,https://www.ikea.com/sa/en/p/oerfjaell-childrens-desk-chair-white-vissle-blue-green-60441779/,SR259
1212,https://www.ikea.com/sa/en/p/oskarshamn-footstool-with-storage-tonerud-red-40521687/,SR695
1213,https://www.ikea.com/sa/en/p/idanaes-upholstered-bed-frame-gunnared-pale-pink-20458936/,"SR1,395"
1214,https://www.ikea.com/sa/en/p/havberg-footstool-lejde-grey-black-00514896/,SR695
1215,https://www.ikea.com/sa/en/p/stackholmen-stool-outdoor-light-brown-stained-20411425/,SR155
1216,https://www.ikea.com/sa/en/p/vimle-cover-for-2-seat-sofa-bed-section-hallarp-beige-10496180/,SR645
1217,https://www.ikea.com/sa/en/p/billy-bookcase-brown-ash-veneer-10323349/,SR389
1218,https://www.ikea.com/sa/en/p/skruvby-tv-bench-white-80503549/,SR525
1219,https://www.ikea.com/sa/en/p/baggebo-cabinet-with-glass-doors-metal-white-80502998/,SR245
1220,https://www.ikea.com/sa/en/p/billy-bookcase-black-brown-90263836/,SR389
1221,https://www.ikea.com/sa/en/p/bekvaem-kitchen-trolley-birch-30240348/,SR445
1222,https://www.ikea.com/sa/en/p/tunsta-side-table-anthracite-50299502/,SR349
1223,https://www.ikea.com/sa/en/p/havsta-glass-door-cabinet-dark-brown-50391044/,"SR1,695"
1224,https://www.ikea.com/sa/en/p/groenlid-cover-for-2-seat-sofa-bed-section-ljungen-light-red-20501181/,SR550
1225,https://www.ikea.com/sa/en/p/hyltarp-cover-f-3-seat-sofa-w-chs-lng-left-gransel-grey-brown-90548284/,SR995
1226,https://www.ikea.com/sa/en/p/hoegsten-armchair-outdoor-white-50209865/,SR555
1227,https://www.ikea.com/sa/en/p/platsa-open-shelving-unit-white-40452575/,SR225
1228,https://www.ikea.com/sa/en/p/kuggis-box-with-lid-transparent-black-00514033/,SR32
1229,https://www.ikea.com/sa/en/p/pax-forsand-wardrobe-white-white-s29478082/,"SR2,985"
1230,https://www.ikea.com/sa/en/p/praestholm-bench-with-backrest-outdoor-grey-70418170/,SR835
1231,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-80299874/,SR845
1232,https://www.ikea.com/sa/en/p/nissafors-trolley-black-20399777/,SR105
1233,https://www.ikea.com/sa/en/p/bekvaem-stepladder-3-steps-black-90219829/,SR275
1234,https://www.ikea.com/sa/en/p/koppang-chest-of-5-drawers-black-brown-40481120/,SR875
1235,https://www.ikea.com/sa/en/p/trofast-storage-tray-with-compartments-turquoise-40520008/,SR20
1236,https://www.ikea.com/sa/en/p/vimle-cover-for-1-seat-section-hallarp-beige-10496137/,SR395
1237,https://www.ikea.com/sa/en/p/nisse-folding-chair-black-30115066/,SR79
1238,https://www.ikea.com/sa/en/p/eket-cabinet-with-3-drawers-white-40333969/,SR779
1239,https://www.ikea.com/sa/en/p/mittback-trestle-birch-30459997/,SR185
1240,https://www.ikea.com/sa/en/p/bergmund-chair-cover-hallarp-beige-80486205/,SR90
1241,https://www.ikea.com/sa/en/p/svalsta-nest-of-tables-set-of-2-white-stain-70280686/,SR579
1242,https://www.ikea.com/sa/en/p/mammut-childrens-chair-in-outdoor-blue-60365346/,SR79
1243,https://www.ikea.com/sa/en/p/vihals-wardrobe-with-2-doors-white-60483255/,"SR1,495"
1244,https://www.ikea.com/sa/en/p/spiksmed-cabinet-light-grey-10520873/,SR329
1245,https://www.ikea.com/sa/en/p/lappland-tv-storage-unit-white-80285155/,SR999
1246,https://www.ikea.com/sa/en/p/baggebo-tv-bench-white-00496350/,SR159
1247,https://www.ikea.com/sa/en/p/ekeroe-armchair-skiftebo-yellow-00262879/,SR995
1248,https://www.ikea.com/sa/en/p/alex-drawer-unit-grey-turquoise-30483799/,SR645
1249,https://www.ikea.com/sa/en/p/naemmaroe-sun-lounger-outdoor-light-brown-stained-30503354/,SR595
1250,https://www.ikea.com/sa/en/p/skydrag-led-wrktp-ward-lghtng-strp-w-sensor-dimmable-anthracite-70479168/,SR89
1251,https://www.ikea.com/sa/en/p/idasen-cabinet-with-sliding-glass-doors-dark-grey-90496384/,"SR1,845"
1252,https://www.ikea.com/sa/en/p/trofast-frame-white-30091452/,0
1253,https://www.ikea.com/sa/en/p/danderyd-dining-table-white-00568728/,SR799
1254,https://www.ikea.com/sa/en/p/hauga-chest-of-3-drawers-white-00407274/,SR595
1255,https://www.ikea.com/sa/en/p/ingolf-chair-white-70103250/,SR299
1256,https://www.ikea.com/sa/en/p/nissafors-trolley-pale-green-90531957/,SR105
1257,https://www.ikea.com/sa/en/p/nolmyra-easy-chair-black-black-40233535/,SR249
1258,https://www.ikea.com/sa/en/p/oskarshamn-wing-chair-tibbleby-beige-grey-20523611/,"SR1,695"
1259,https://www.ikea.com/sa/en/p/idanaes-wardrobe-white-60458835/,"SR1,995"
1260,https://www.ikea.com/sa/en/p/baltsar-swivel-chair-black-80521242/,SR699
1261,https://www.ikea.com/sa/en/p/tonstad-cabinet-with-sliding-doors-brown-stained-oak-veneer-30489230/,SR995
1262,https://www.ikea.com/sa/en/p/hauga-upholstered-bed-frame-vissle-grey-30446354/,"SR1,195"
1263,https://www.ikea.com/sa/en/p/trofast-frame-white-80153800/,0
1264,https://www.ikea.com/sa/en/p/alefjaell-office-chair-grann-golden-brown-40419982/,"SR1,545"
1265,https://www.ikea.com/sa/en/p/uppspel-drawer-unit-on-castors-black-80507632/,SR545
1266,https://www.ikea.com/sa/en/p/styrspel-gaming-chair-dark-grey-grey-20522032/,"SR1,395"
1267,https://www.ikea.com/sa/en/p/platsa-frame-white-30330947/,SR300
1268,https://www.ikea.com/sa/en/p/stockholm-tv-bench-walnut-veneer-60239715/,"SR2,295"
1269,https://www.ikea.com/sa/en/p/vingsoen-wing-chair-in-outdoor-grey-70503738/,"SR1,295"
1270,https://www.ikea.com/sa/en/p/vretstorp-cover-for-3-seat-sofa-bed-hakebo-dark-grey-50544787/,SR495
1271,https://www.ikea.com/sa/en/p/gammalbyn-2-seat-sofa-beige-10504806/,"SR1,995"
1272,https://www.ikea.com/sa/en/p/remsta-armchair-hakebo-beige-40477948/,SR895
1273,https://www.ikea.com/sa/en/p/smarra-box-with-lid-natural-90348063/,SR89
1274,https://www.ikea.com/sa/en/p/kallax-shelving-unit-walnut-effect-light-grey-10360134/,SR549
1275,https://www.ikea.com/sa/en/p/angersby-3-seat-sofa-knisa-light-grey-90499066/,"SR1,799"
1276,https://www.ikea.com/sa/en/p/micke-add-on-unit-high-black-brown-50180027/,SR250
1277,https://www.ikea.com/sa/en/p/idanaes-cabinet-with-bi-folding-doors-white-20458823/,"SR1,595"
1278,https://www.ikea.com/sa/en/p/vimle-cover-for-3-seat-section-saxemara-black-blue-10496095/,SR545
1279,https://www.ikea.com/sa/en/p/laerande-desk-with-pull-out-storage-unit-white-00492795/,SR795
1280,https://www.ikea.com/sa/en/p/mullfjaellet-conference-chair-with-castors-naggen-dark-grey-80472492/,SR845
1281,https://www.ikea.com/sa/en/p/vimle-cover-for-chaise-longue-section-gunnared-beige-00495812/,SR545
1282,https://www.ikea.com/sa/en/p/torparoe-chair-in-outdoor-foldable-white-grey-00537850/,SR95
1283,https://www.ikea.com/sa/en/p/pinntorp-gateleg-table-light-brown-stained-white-stained-70529465/,SR849
1284,https://www.ikea.com/sa/en/p/groenlid-cover-for-corner-section-ljungen-medium-grey-80396813/,SR400
1285,https://www.ikea.com/sa/en/p/tornviken-kitchen-island-grey-oak-20391658/,"SR1,495"
1286,https://www.ikea.com/sa/en/p/ravaror-shelving-unit-on-castors-oak-veneer-50454507/,SR545
1287,https://www.ikea.com/sa/en/p/skruvby-cabinet-with-doors-white-20503547/,SR525
1288,https://www.ikea.com/sa/en/p/lack-tv-bench-white-30498890/,SR279
1289,https://www.ikea.com/sa/en/p/sundvik-wardrobe-white-10269696/,"SR1,425"
1290,https://www.ikea.com/sa/en/p/rashult-trolley-white-20463056/,SR149
1291,https://www.ikea.com/sa/en/p/oestanoe-chair-red-brown-remmarn-red-brown-70526532/,SR79
1292,https://www.ikea.com/sa/en/p/tuffing-loft-bed-frame-dark-grey-90299449/,SR745
1293,https://www.ikea.com/sa/en/p/glostad-2-seat-sofa-knisa-dark-grey-50489012/,SR699
1294,https://www.ikea.com/sa/en/p/groenlid-cover-for-footstool-with-storage-ljungen-light-green-00501158/,SR250
1295,https://www.ikea.com/sa/en/p/bror-work-bench-black-pine-plywood-30333286/,SR845
1296,https://www.ikea.com/sa/en/p/grasala-chair-grey-70515468/,SR125
1297,https://www.ikea.com/sa/en/p/burfjord-leg-oak-40299687/,SR100
1298,https://www.ikea.com/sa/en/p/hauga-desk-white-90477677/,SR599
1299,https://www.ikea.com/sa/en/p/ekeroe-armchair-skiftebo-dark-grey-60494584/,SR995
1300,https://www.ikea.com/sa/en/p/ekenaeset-bench-kilanda-light-beige-60533533/,SR895
1301,https://www.ikea.com/sa/en/p/malm-chest-of-3-drawers-grey-green-70569079/,SR499
1302,https://www.ikea.com/sa/en/p/sniglar-changing-table-beech-white-20045205/,SR195
1303,https://www.ikea.com/sa/en/p/gunde-folding-chair-white-60217799/,SR49
1304,https://www.ikea.com/sa/en/p/persbol-armchair-brown-red-tibbleby-beige-grey-70525919/,SR995
1305,https://www.ikea.com/sa/en/p/platsa-open-shelving-unit-white-80452583/,SR175
1306,https://www.ikea.com/sa/en/p/roenninge-chair-birch-10422504/,SR479
1307,https://www.ikea.com/sa/en/p/nackanaes-table-acacia-40511056/,SR899
1308,https://www.ikea.com/sa/en/p/jutholmen-stool-outdoor-dark-grey-brown-00469115/,SR229
1309,https://www.ikea.com/sa/en/p/roenninge-bar-stool-birch-90511233/,SR399
1310,https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-20275814/,SR199
1311,https://www.ikea.com/sa/en/p/strandmon-wing-chair-djuparp-dark-green-80359844/,"SR1,195"
1312,https://www.ikea.com/sa/en/p/vretstorp-cover-for-3-seat-sofa-bed-hallarp-grey-00472617/,"SR1,195"
1313,https://www.ikea.com/sa/en/p/dalfred-bar-stool-black-60155602/,SR279
1314,https://www.ikea.com/sa/en/p/vedbo-high-back-armchair-gunnared-light-brown-pink-10423589/,"SR1,695"
1315,https://www.ikea.com/sa/en/p/ektorp-cover-for-3-seat-sofa-with-chaise-longue-remmarn-light-grey-10472645/,SR600
1316,https://www.ikea.com/sa/en/p/fanbyn-seat-shell-with-armrests-white-00378667/,SR195
1317,https://www.ikea.com/sa/en/p/malm-chest-of-6-drawers-black-brown-mirror-glass-50403589/,SR779
1318,https://www.ikea.com/sa/en/p/baggebo-bookcase-white-20436713/,SR159
1319,https://www.ikea.com/sa/en/p/kolbjoern-cabinet-in-outdoor-brown-red-90520746/,SR400
1320,https://www.ikea.com/sa/en/p/godishus-chest-of-3-drawers-white-80433486/,SR395
1321,https://www.ikea.com/sa/en/p/sundvik-childrens-chair-white-60196358/,SR145
1322,https://www.ikea.com/sa/en/p/lack-coffee-table-white-90449905/,SR109
1323,https://www.ikea.com/sa/en/p/songesand-chest-of-4-drawers-brown-60366789/,SR795
1324,https://www.ikea.com/sa/en/p/soederhamn-footstool-cover-fridtuna-dark-grey-20518997/,SR295
1325,https://www.ikea.com/sa/en/p/viholmen-table-outdoor-dark-grey-30463305/,SR565
1326,https://www.ikea.com/sa/en/p/vihals-coffee-table-white-50488734/,SR325
1327,https://www.ikea.com/sa/en/p/lunnarp-coffee-table-white-10351441/,SR349
1328,https://www.ikea.com/sa/en/p/ragrund-trolley-bamboo-20549418/,SR249
1329,https://www.ikea.com/sa/en/p/segeroen-table-outdoor-dark-green-light-grey-10510812/,SR895
1330,https://www.ikea.com/sa/en/p/samla-box-transparent-00130129/,SR50
1331,https://www.ikea.com/sa/en/p/klagshamn-cover-for-back-cushion-skiftebo-dark-grey-00513547/,SR130
1332,https://www.ikea.com/sa/en/p/kivik-cover-for-corner-section-tresund-anthracite-20527505/,SR995
1333,https://www.ikea.com/sa/en/p/flisat-childrens-stool-40273593/,SR115
1334,https://www.ikea.com/sa/en/p/songesand-chest-of-3-drawers-brown-90366764/,SR645
1335,https://www.ikea.com/sa/en/p/paerup-cover-for-2-seat-sofa-vissle-grey-80493791/,SR395
1336,https://www.ikea.com/sa/en/p/laeckoe-chair-outdoor-grey-60151840/,SR195
1337,https://www.ikea.com/sa/en/p/buskbo-armchair-rattan-70434311/,SR845
1338,https://www.ikea.com/sa/en/p/trofast-wall-storage-light-white-stained-pine-80516071/,SR100
1339,https://www.ikea.com/sa/en/p/brimnes-tv-bench-white-50409874/,SR845
1340,https://www.ikea.com/sa/en/p/vaermansoe-table-outdoor-dark-grey-90515684/,"SR1,115"
1341,https://www.ikea.com/sa/en/p/paerup-cover-for-3-seat-sofa-vissle-grey-20493807/,SR495
1342,https://www.ikea.com/sa/en/p/gistad-recliner-idekulla-dark-red-40466389/,"SR1,245"
1343,https://www.ikea.com/sa/en/p/solleroen-corner-section-outdoor-dark-grey-20424593/,SR895
1344,https://www.ikea.com/sa/en/p/hjaelpa-drawer-without-front-white-60330979/,SR80
1345,https://www.ikea.com/sa/en/p/hemnes-desk-with-2-drawers-white-stain-light-brown-30534954/,SR995
1346,https://www.ikea.com/sa/en/p/aepplaryd-3-seat-sofa-lejde-light-grey-30506239/,"SR3,995"
1347,https://www.ikea.com/sa/en/p/brimnes-wardrobe-with-2-doors-white-40400478/,SR725
1348,https://www.ikea.com/sa/en/p/lisabo-coffee-table-ash-veneer-90297657/,SR699
1349,https://www.ikea.com/sa/en/p/norden-gateleg-table-birch-90423887/,"SR1,099"
1350,https://www.ikea.com/sa/en/p/billy-bookcase-white-80263832/,SR189
1351,https://www.ikea.com/sa/en/p/linnebaeck-easy-chair-vissle-dark-grey-40465441/,SR295
1352,https://www.ikea.com/sa/en/p/naemmaroe-chair-with-armrests-outdoor-light-brown-stained-90511105/,SR255
1353,https://www.ikea.com/sa/en/p/trofast-storage-tray-with-compartments-grey-80515873/,SR20
1354,https://www.ikea.com/sa/en/p/lack-wall-shelf-unit-black-brown-80430591/,SR379
1355,https://www.ikea.com/sa/en/p/idanaes-tv-bench-dark-brown-stained-50487857/,"SR1,595"
1356,https://www.ikea.com/sa/en/p/kornsjoe-storage-bench-black-90471581/,SR475
1357,https://www.ikea.com/sa/en/p/hauga-bedside-table-grey-40488961/,SR295
1358,https://www.ikea.com/sa/en/p/hemnes-chest-of-2-drawers-grey-stained-00392461/,SR495
1359,https://www.ikea.com/sa/en/p/sandshult-bracket-white-stained-aspen-50456403/,SR30
1360,https://www.ikea.com/sa/en/p/franklin-bar-stool-with-backrest-foldable-black-black-60406785/,SR199
1361,https://www.ikea.com/sa/en/p/markus-office-chair-vissle-dark-grey-70261150/,SR995
1362,https://www.ikea.com/sa/en/p/baggebo-shelving-unit-metal-white-50481172/,SR149
1363,https://www.ikea.com/sa/en/p/smaellen-swivel-chair-black-00503435/,SR129
1364,https://www.ikea.com/sa/en/p/lanesund-tv-bench-grey-brown-50466553/,"SR1,995"
1365,https://www.ikea.com/sa/en/p/ekedalen-bar-stool-with-backrest-dark-brown-orrsta-light-grey-10400540/,SR445
1366,https://www.ikea.com/sa/en/p/blakullen-uph-bed-frame-with-corner-headboard-knisa-medium-blue-10505716/,SR875
1367,https://www.ikea.com/sa/en/p/matchspel-gaming-chair-bomstad-light-grey-90571528/,SR995
1368,https://www.ikea.com/sa/en/p/malm-chest-of-6-drawers-black-brown-70403606/,SR829
1369,https://www.ikea.com/sa/en/p/observatoer-clip-on-basket-grey-brown-20312492/,SR15
1370,https://www.ikea.com/sa/en/p/vinliden-cover-for-3-seat-sofa-hillared-anthracite-00455383/,SR680
1371,https://www.ikea.com/sa/en/p/bror-trolley-grey-green-pine-plywood-80547384/,SR795
1372,https://www.ikea.com/sa/en/p/eket-cabinet-grey-green-30556229/,SR135
1373,https://www.ikea.com/sa/en/p/ektorp-cover-for-2-seat-sofa-hakebo-dark-grey-20565272/,SR295
1374,https://www.ikea.com/sa/en/p/norraker-bench-birch-60428990/,SR395
1375,https://www.ikea.com/sa/en/p/eket-cabinet-white-80334603/,SR139
1376,https://www.ikea.com/sa/en/p/nordli-modular-chest-of-3-drawers-white-40383469/,SR675
1377,https://www.ikea.com/sa/en/p/tullsta-armchair-cover-nordvalla-medium-grey-20320897/,SR245
1378,https://www.ikea.com/sa/en/p/trofast-frame-grey-80565194/,SR130
1379,https://www.ikea.com/sa/en/p/ekedalen-chair-cover-hakebo-dark-grey-10508606/,SR60
1380,https://www.ikea.com/sa/en/p/slaekt-pouffe-mattress-foldable-10362963/,SR650
1381,https://www.ikea.com/sa/en/p/utter-childrens-table-in-outdoor-white-60357737/,SR69
1382,https://www.ikea.com/sa/en/p/idanaes-bed-frame-dark-brown-stained-30458889/,"SR1,195"
1383,https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-30275861/,SR749
1384,https://www.ikea.com/sa/en/p/galant-cabinet-with-sliding-doors-black-stained-ash-veneer-20365131/,"SR3,295"
1385,https://www.ikea.com/sa/en/p/arkelstorp-coffee-table-black-30260807/,"SR1,145"
1386,https://www.ikea.com/sa/en/p/vitval-desk-top-white-40411410/,SR395
1387,https://www.ikea.com/sa/en/p/duvholmen-inner-cushion-for-seat-back-cushion-outdoor-grey-20391856/,SR100
1388,https://www.ikea.com/sa/en/p/hjaelpa-soft-closing-hinge-90382882/,SR15
1389,https://www.ikea.com/sa/en/p/strandmon-footstool-djuparp-dark-green-50360009/,SR345
1390,https://www.ikea.com/sa/en/p/brobock-armchair-rattan-90535804/,SR695
1391,https://www.ikea.com/sa/en/p/idanaes-bed-frame-dark-brown-stained-00458895/,"SR1,495"
1392,https://www.ikea.com/sa/en/p/kivik-cover-two-seat-sofa-tibbleby-beige-grey-10526907/,SR395
1393,https://www.ikea.com/sa/en/p/aepplaryd-3-seat-sofa-lejde-grey-black-70506237/,"SR3,995"
1394,https://www.ikea.com/sa/en/p/idasen-underframe-for-table-top-dark-grey-90483819/,SR600
1395,https://www.ikea.com/sa/en/p/hauga-chest-of-3-drawers-with-shelf-grey-20456904/,SR745
1396,https://www.ikea.com/sa/en/p/groenlid-cover-for-3-seat-section-ljungen-medium-grey-70501112/,SR895
1397,https://www.ikea.com/sa/en/p/sundvik-changing-table-chest-of-drawers-grey-80494026/,"SR1,295"
1398,https://www.ikea.com/sa/en/p/tumholmen-rocking-chair-in-outdoor-white-multicolour-90539114/,SR275
1399,https://www.ikea.com/sa/en/p/moerbylanga-table-oak-veneer-brown-stained-50386245/,"SR2,999"
1400,https://www.ikea.com/sa/en/p/smastad-changing-table-desk-white-40462621/,SR795
1401,https://www.ikea.com/sa/en/p/eket-leg-wood-80474151/,SR80
1402,https://www.ikea.com/sa/en/p/jaettebo-cover-1-seat-module-with-storage-samsala-dark-yellow-green-60528975/,SR220
1403,https://www.ikea.com/sa/en/p/kivik-chaise-longue-grann-bomstad-black-10519493/,"SR3,495"
1404,https://www.ikea.com/sa/en/p/janinge-chair-yellow-60246080/,SR299
1405,https://www.ikea.com/sa/en/p/vadholma-kitchen-island-black-oak-20359154/,"SR2,545"
1406,https://www.ikea.com/sa/en/p/lillanaes-bar-stool-chrome-plated-gunnared-dark-grey-90534791/,SR425
1407,https://www.ikea.com/sa/en/p/trofast-frame-white-10091453/,0
1408,https://www.ikea.com/sa/en/p/kivik-cover-two-seat-sofa-tresund-anthracite-90527516/,SR795
1409,https://www.ikea.com/sa/en/p/gulliver-cot-white-10248519/,SR895
1410,https://www.ikea.com/sa/en/p/hauga-chest-of-6-drawers-white-00407269/,"SR1,095"
1411,https://www.ikea.com/sa/en/p/fjaellbo-laptop-table-black-30339735/,SR449
1412,https://www.ikea.com/sa/en/p/helmer-drawer-unit-on-castors-black-20341970/,SR265
1413,https://www.ikea.com/sa/en/p/agen-chair-rattan-bamboo-50058376/,SR299
1414,https://www.ikea.com/sa/en/p/groenlid-cover-for-corner-section-sporda-natural-60398653/,SR445
1415,https://www.ikea.com/sa/en/p/vadheim-upholstered-bed-frame-gunnared-light-green-40465653/,"SR2,195"
1416,https://www.ikea.com/sa/en/p/norraker-table-birch-30428982/,SR945
1417,https://www.ikea.com/sa/en/p/lunnarp-side-table-white-70399020/,SR249
1418,https://www.ikea.com/sa/en/p/janinge-chair-with-armrests-white-80280515/,SR329
1419,https://www.ikea.com/sa/en/p/tufjord-upholstered-bed-frame-gunnared-blue-00446402/,"SR2,995"
1420,https://www.ikea.com/sa/en/p/soederhamn-corner-section-cover-viarp-beige-brown-80454493/,SR800
1421,https://www.ikea.com/sa/en/p/mackapaer-storage-bench-with-sliding-doors-white-20544487/,SR395
1422,https://www.ikea.com/sa/en/p/idanaes-high-cabinet-w-gls-drs-and-1-drawer-white-10487840/,"SR1,995"
1423,https://www.ikea.com/sa/en/p/tingby-side-table-on-castors-white-20295930/,SR249
1424,https://www.ikea.com/sa/en/p/galant-drawer-unit-on-castors-white-10365155/,SR995
1425,https://www.ikea.com/sa/en/p/havberg-footstool-grann-bomstad-golden-brown-10515107/,SR995
1426,https://www.ikea.com/sa/en/p/kornsjoe-side-table-black-70455412/,SR275
1427,https://www.ikea.com/sa/en/p/nordkisa-dressing-table-bamboo-20439472/,SR745
1428,https://www.ikea.com/sa/en/p/stefan-chair-brown-black-knisa-grey-beige-80512087/,SR249
1429,https://www.ikea.com/sa/en/p/trotten-cabinet-with-sliding-doors-white-80474759/,SR995
1430,https://www.ikea.com/sa/en/p/slaekt-storage-box-with-castors-white-80362974/,SR450
1431,https://www.ikea.com/sa/en/p/jaettebo-cover-1-5-seat-module-with-storage-tonerud-grey-80528960/,SR195
1432,https://www.ikea.com/sa/en/p/brimnes-day-bed-frame-with-2-drawers-white-00228705/,0
1433,https://www.ikea.com/sa/en/p/naemmaroe-bench-with-backrest-outdoor-light-brown-stained-30510302/,SR445
1434,https://www.ikea.com/sa/en/p/godishus-wardrobe-white-50422494/,SR595
1435,https://www.ikea.com/sa/en/p/holmsund-three-seat-sofa-bed-cover-nordvalla-medium-grey-10321369/,SR695
1436,https://www.ikea.com/sa/en/p/mammut-childrens-table-in-outdoor-red-60365167/,SR115
1437,https://www.ikea.com/sa/en/p/kallax-shelving-unit-black-brown-10275862/,SR749
1438,https://www.ikea.com/sa/en/p/vedbo-chair-black-gunnared-dark-grey-60403150/,SR699
1439,https://www.ikea.com/sa/en/p/strandmon-slipcover-for-footstool-risane-natural-50511838/,SR120
1440,https://www.ikea.com/sa/en/p/espevaer-cover-white-50307125/,SR275
1441,https://www.ikea.com/sa/en/p/kallax-shelving-unit-walnut-effect-light-grey-00360144/,SR799
